fecha,saldo_rem,mau_rem,dau_rem,saldo_crecimiento_absoluto_diario,saldo_crecimiento_pct_diario,saldo_crecimiento_absoluto_semanal,saldo_crecimiento_pct_semanal,saldo_crecimiento_absoluto_mensual,saldo_crecimiento_pct_mensual,saldo_ma7,crecimiento_diario_ma7,año_mes
2025-01-01,52271.01093,70997,70997,,,,,,,52271.01093,,2025-01
2025-01-02,52410.610956,73703,71304,139.60002600000007,0.26706968837268974,,,,,52340.810943,0.26706968837268974,2025-01
2025-01-03,52719.480189,78393,72171,308.8692330000049,0.5893257631728543,,,,,52467.034025,0.42819772577277204,2025-01
2025-01-04,53449.517216,82935,73044,730.0370269999985,1.3847576349061308,,,,,52712.65482275,0.747051028817225,2025-01
2025-01-05,53550.27887,86406,73418,100.76165400000173,0.18851742587833176,,,,,52880.1796322,0.6074176280825017,2025-01
2025-01-06,53033.838905,88906,72606,-516.439965000005,-0.9644020085380456,,,,,52905.789511,0.2930537007583922,2025-01
2025-01-07,53529.005972,91853,72862,495.16706700000213,0.933681357457461,,,,,52994.820434,0.39982497687490365,2025-01
2025-01-08,53948.316939,94298,72974,419.3109669999976,0.7833341183643983,1677.306009,3.208864682655954,,,53234.43557814286,0.4546119970876886,2025-01
2025-01-09,54314.027046,96478,72966,365.71010700000625,0.6778897429061903,1903.416090000006,3.631738030296905,,,53506.35216242857,0.5133005763067601,2025-01
2025-01-10,54659.631165,98761,73244,345.604118999996,0.6363072999674646,1940.1509759999972,3.6801405648244856,,,53783.51658757142,0.5200122244202758,2025-01
2025-01-11,55002.844158,100813,72721,343.212993000001,0.6279094565492915,1553.3269419999997,2.9061571046988144,,,54005.42043642857,0.41189105608358456,2025-01
2025-01-12,55055.722689,102096,71962,52.87853100000211,0.09613781216131212,1505.443819,2.8112716698537765,,,54220.48383914286,0.3986939684097246,2025-01
2025-01-13,55148.257543,103209,71165,92.53485399999772,0.16807490571455475,2114.418638000003,3.98692359756867,,,54522.54364457143,0.5604763847315246,2025-01
2025-01-14,52782.177475,105245,67816,-2366.080068000003,-4.290398597190725,-746.8284970000022,-1.3951846918111133,,,54415.85385928571,-0.18582075164678763,2025-01
2025-01-15,56514.306789,107403,72756,3732.1293140000053,7.07081346874654,2565.9898500000054,4.756385362126125,,,54782.42383785714,0.7123905841220897,2025-01
2025-01-16,55749.256369,109822,72505,-765.0504199999996,-1.3537287520067554,1435.2293229999996,2.642465309715414,,,54987.45659828571,0.42215937056309744,2025-01
2025-01-17,58255.31549,111796,75221,2506.0591209999984,4.495233271655841,3595.684325000002,6.578317943905954,,,55501.12578757143,0.9734345093757225,2025-01
2025-01-18,59141.006976,114022,75485,885.6914859999961,1.520361667515191,4138.162817999997,7.523543339164052,,,56092.29190442857,1.1009276823708511,2025-01
2025-01-19,59464.129492,115621,75140,323.1225160000031,0.5463595101299568,4408.406802999998,8.007172711004639,,,56722.064304857144,1.1652450677949433,2025-01
2025-01-20,59429.138652,116757,74250,-34.99083999999857,-0.058843609246317374,4280.881109000002,7.7624956793278965,,,57333.618749,1.1328281370862474,2025-01
2025-01-21,59796.677812,118475,74256,367.53916000000027,0.6184494144399588,7014.500337000005,13.289524367050575,,,58335.69022571429,1.8340921387477735,2025-01
2025-01-22,61051.26813,120946,75482,1254.590317999995,2.098093679960633,4536.961340999995,8.027987245670465,,,58983.827560142854,1.1237035974926441,2025-01
2025-01-23,61774.495886,122742,75984,723.2277560000002,1.1846236419855938,6025.2395169999945,10.807748675819816,,,59844.57606257143,1.4863253680629798,2025-01
2025-01-24,63006.875166,124576,76698,1232.379280000001,1.9949645275523675,4751.559675999997,8.156439693156647,,,60523.370302,1.1291441189053406,2025-01
2025-01-25,64269.000064,126705,77578,1262.1248980000018,2.00315425050801,5127.993088000003,8.670790962489017,,,61255.940743142855,1.1981144879043146,2025-01
2025-01-26,64589.684532,128034,77123,320.68446799999947,0.49897223806292246,5125.555039999999,8.619574664234463,,,61988.16289171429,1.191344877609024,2025-01
2025-01-27,64781.351272,129077,76344,191.66674000000057,0.2967451248427233,5352.212619999998,9.006041045523183,,,62752.76469457143,1.2421432681931728,2025-01
2025-01-28,65383.940207,130624,76373,602.5889349999998,0.9301888941307901,5587.262394999998,9.343767245006962,,,63550.94503671428,1.2866774795775773,2025-01
2025-01-29,66396.380298,132218,76957,1012.440091000004,1.5484537759497208,5345.112168000007,8.755120625206914,,,64314.53248928571,1.208157493290304,2025-01
2025-01-30,68090.248998,133973,78355,1693.8686999999918,2.5511461504340582,6315.7531119999985,10.223884503493519,,,65216.78293385714,1.4033749944972274,2025-01
2025-01-31,71434.80689,136472,82377,3344.5578920000116,4.911948393812238,8427.93172400001,13.376209662509853,19163.79596000001,36.66237866656849,66420.77318014286,1.8200869753914948,2025-01
2025-02-01,74609.343689,87874,87874,3174.536798999994,4.443963576311405,10340.343625000001,16.089162138360535,22198.732733000004,42.355416828924945,67897.96512657143,2.168774021934837,2025-02
2025-02-02,75459.50191,94945,89976,850.1582210000051,1.1394795597502894,10869.817378000007,16.829029986382295,22740.021721000005,43.134002155326144,69450.79618057143,2.260275067890175,2025-02
2025-02-03,75744.925837,99350,90417,285.4239269999962,0.37824782800768286,10963.574565000003,16.923967082697633,22295.408621000002,41.713021524403814,71017.02111842857,2.2719183111994545,2025-02
2025-02-04,76105.737838,104352,91187,360.8120009999984,0.47635138197434923,10721.797631000001,16.39821276762412,22555.458968,42.12015220827552,72548.70649428571,2.207084380891392,2025-02
2025-02-05,76275.777104,108801,91859,170.0392659999925,0.22342502790255736,9879.39680599999,14.879420778149832,23241.938198999997,43.82473280999608,73960.04889514286,2.0177945597417972,2025-02
2025-02-06,76526.537715,113918,93022,250.76061100000516,0.32875523596187506,8436.288717000003,12.389863219985875,22997.531743,42.96274762701473,75165.23299757144,1.7003101433886283,2025-02
2025-02-07,76966.137155,117711,93574,439.5994400000054,0.5744405184475498,5531.330264999997,7.7431864182365695,23017.820216000007,42.666428763712005,75955.42303542858,1.0806661611936728,2025-02
2025-02-08,77559.271316,121076,93546,593.1341609999945,0.7706430164287736,2949.9276269999973,3.953831358303339,23245.244269999996,42.797865550114665,76376.84126785713,0.5559060812104396,2025-02
